index,LATITUDE,LONGITUDE
7025,25.8873770209,-80.3011279098
7026,25.8881588487,-80.297883087
7027,25.889258628,-80.312053878
7028,25.8893410069,-80.3110891321
7029,25.8893804798,-80.3132065695
7030,25.8901127555,-80.3085982306
7031,25.8902197958,-80.3132482959
7032,25.8902799252,-80.3124078365
7033,25.8909446449,-80.2925375521
7034,25.8910547498,-80.2925421439
7035,25.8911142817,-80.3124463656
7036,25.8921032207,-80.3203211768
7037,25.8921128905,-80.3193824395
7038,25.8925230497,-80.3089656999
7039,25.8926687682,-80.3125321463
7040,25.892747511,-80.2950175954
7041,25.8927689683,-80.3147928388
7042,25.8931287342,-80.2948364918
7043,25.893535147,-80.3096044912
7044,25.8935833841,-80.3177231376
7045,25.8942927608,-80.312610614
7046,25.8943916511,-80.2945868089
7047,25.8945895519,-80.2937324552
7048,25.8946556447,-80.2947963776
7049,25.8946804606,-80.3177234573
7050,25.8949333647,-80.3146762361
7051,25.8949823555,-80.3087478227
7052,25.8957838735,-80.3220007328
7053,25.8969201565,-80.310737892
7054,25.8973868311,-80.3119491646
7055,25.8976282148,-80.3101909219
7056,25.898076598,-80.3106233373
7057,25.8980779176,-80.3108555572
7058,25.8993257177,-80.3137328388
7059,25.89991066,-80.3128998061
7060,25.9016708739,-80.3012424745
7061,25.9019743249,-80.3085937943
7062,25.9021737831,-80.3123205235
7063,25.9050025218,-80.3126857193
7064,25.9054742363,-80.309536382
7065,25.9070482471,-80.3099428093
7066,25.9080263556,-80.3128261786
7067,25.9081948825,-80.3102067997
7068,25.9084900369,-80.3106274921
7069,25.9125852763,-80.3041078136
7070,25.9134517056,-80.3037228599
7071,25.9139542393,-80.3036443182
7072,25.914913057,-80.3037789187
7073,25.9170689402,-80.3175727114
7074,25.9171157974,-80.3146645216
7075,25.9184065269,-80.3148923292
7076,25.9184812799,-80.3144575628
7077,25.9196820073,-80.3181802777
7078,25.9198627059,-80.3135108493
7079,25.9202671396,-80.313646533
7080,25.920370389,-80.3142040144
7081,25.9210161402,-80.3182793359
7082,25.9224366443,-80.3222626421
7083,25.9236844293,-80.312839821
7084,25.9236853163,-80.3169274448
7085,25.9237145088,-80.3137408503
7086,25.9245287844,-80.3228957914
7087,25.9247963767,-80.3246385704
7088,25.925251359,-80.3226856992
7089,25.92527726,-80.3144025861
7090,25.9255546761,-80.3204640732
7091,25.9256576789,-80.3243609697
7092,25.9258000911,-80.3146043871
7093,25.9267281006,-80.3233506521
7094,25.9267339537,-80.3223488447
7095,25.9267610934,-80.3143958907
7096,25.9268673611,-80.2463311492
7097,25.9275324719,-80.2477958463
7098,25.9280037133,-80.2475854658
7099,25.9280684902,-80.2529543379
7100,25.9285659373,-80.2560470494
7101,25.928596136,-80.2503219043
7102,25.9292573732,-80.2521238188
7103,25.929639296,-80.2499331644
7104,25.9296542082,-80.2605802602
7105,25.9298851716,-80.254684082
7106,25.9300804451,-80.2568107781
7107,25.9301079421,-80.2485396166
7108,25.9303377978,-80.2603184413
7109,25.930462272,-80.2465038816
7110,25.9308816078,-80.2471115859
7111,25.9311468096,-80.2478327211
7112,25.9313060973,-80.2455993196
7113,25.9314181962,-80.2531253493
7114,25.9315840715,-80.2480934411
7115,25.9317473199,-80.2456223585
7116,25.9318672324,-80.24811163
7117,25.9319509117,-80.2580779891
7118,25.9324083902,-80.2460947382
7119,25.9324834607,-80.2526672664
7120,25.9325972559,-80.2483967899
7121,25.9329421223,-80.2580538534
7122,25.9330319536,-80.2557590386
7123,25.9332211437,-80.2505589607
7124,25.9332833053,-80.2608269175
7125,25.933589182,-80.2527662829
7126,25.9336840287,-80.2571925617
7127,25.9338078822,-80.2542137866
7128,25.9338537061,-80.252783665
7129,25.9338665182,-80.2525502588
7130,25.9340987828,-80.2570740052
7131,25.9342395861,-80.2535906529
7132,25.9342528388,-80.2532840512
7133,25.9343451851,-80.2598331658
7134,25.9344023815,-80.2582381127
7135,25.9344105655,-80.2580098363
7136,25.9347075384,-80.2527923256
7137,25.9349684,-80.2554610054
7138,25.9349746297,-80.2493088969
7139,25.935298111,-80.2496399725
7140,25.9354195939,-80.2606038353
7141,25.9359237253,-80.2472366765
7142,25.9363263744,-80.2584707845
7143,25.9364205042,-80.2559448903
7144,25.9366117862,-80.2578006165
7145,25.9373750657,-80.2493884726
7146,25.9375101725,-80.254150326
7147,25.9384643774,-80.252535535
7148,25.9386697278,-80.2525696669
7149,25.9391580703,-80.2537843034
7150,25.9393515472,-80.2565788552
7151,25.9397632825,-80.2575880598
7152,25.9400753961,-80.2576017521
7153,25.9402217322,-80.2538353738
7154,25.9402873034,-80.2530536414
7155,25.9269790979,-80.2429321116
7156,25.9272636769,-80.2424035657
7157,25.9277964487,-80.2410351325
7158,25.9280425345,-80.2431211859
7159,25.9290576628,-80.2369877009
7160,25.9294625462,-80.2372019398
7161,25.9295431382,-80.2431874033
7162,25.9299643486,-80.2291055216
7163,25.930115022,-80.2363229908
7164,25.9303922797,-80.2293198597
7165,25.930968586,-80.2380323178
7166,25.9309843804,-80.2418139668
7167,25.9310039101,-80.2371510135
7168,25.931437214,-80.2221458974
7169,25.9318223078,-80.2233139087
7170,25.9320871277,-80.2237820344
7171,25.9321105308,-80.2148241856
7172,25.9328728407,-80.2180764209
7173,25.9330599599,-80.2155431673
7174,25.9331394742,-80.2261744453
7175,25.9332768631,-80.2333973667
7176,25.9336080413,-80.2285721496
7177,25.9338091151,-80.2266617105
7178,25.9338308839,-80.2282819565
7179,25.9340225121,-80.2422988964
7180,25.9342773394,-80.2217676081
7181,25.9347217778,-80.2427948577
7182,25.934740295,-80.2423339599
7183,25.9349020394,-80.2253327682
7184,25.9350769612,-80.2412007461
7185,25.9354175673,-80.2130943704
7186,25.9354487264,-80.2287081222
7187,25.9355877072,-80.2154156836
7188,25.9359254123,-80.2355409475
7189,25.9360295334,-80.2203238567
7190,25.9360509568,-80.2198514521
7191,25.9364918826,-80.215024124
7192,25.9365626143,-80.2136497732
7193,25.9373398188,-80.2389241097
7194,25.9375283636,-80.2146282229
7195,25.937650237,-80.2416658748
7196,25.9376839484,-80.2295075086
7197,25.9379791347,-80.2141941719
7198,25.9380859029,-80.2299845896
7199,25.9381423718,-80.2172593184
7200,25.938159334,-80.2284106385
7201,25.9381974113,-80.2274978565
7202,25.9382102504,-80.2161722854
7203,25.9383718526,-80.2232062072
7204,25.9386908391,-80.2146804219
7205,25.9390171063,-80.2133036869
7206,25.9390264289,-80.2066851589
7207,25.9390548728,-80.2227728428
7208,25.9392385328,-80.2430154699
7209,25.9392646824,-80.2084367518
7210,25.9392921074,-80.2164880966
7211,25.9393432892,-80.2246126579
7212,25.9394956379,-80.2108768267
7213,25.9394956379,-80.2108768267
7214,25.9396988849,-80.2108847759
7215,25.9396999077,-80.2417407357
7216,25.9397579135,-80.2225823838
7217,25.939776801,-80.2221261609
7218,25.9398825983,-80.2065213609
7219,25.9399219564,-80.2160065489
7220,25.9401698453,-80.21926747
7221,25.9403404732,-80.2160319555
7222,25.9404167589,-80.2236254062
7223,25.9404260965,-80.2233880919
7224,25.9408160259,-80.2204510286
7225,25.9409003773,-80.2093610336
7226,25.9410513927,-80.2248112406
7227,25.9410536072,-80.2081014
7228,25.9414666045,-80.2081176164
7229,25.9417469837,-80.21059482
7230,25.9418865156,-80.207407613
7231,25.9454226714,-80.2005741053
7232,25.9472048944,-80.2037622298
7233,25.9489101119,-80.2042725587
7234,25.950542079,-80.197915609
7235,25.9505906934,-80.2035261206
7236,25.951135496,-80.2032762137
7237,25.9513792306,-80.2033795839
7238,25.9516612889,-80.1998701727
7239,25.9519585254,-80.2006997837
7240,25.9522535865,-80.2044367747
7241,25.9530011808,-80.2000295475
7242,25.9531245197,-80.2009795829
7243,25.9538229213,-80.2028766191
7244,25.9538366962,-80.2019955636
7245,25.9538428088,-80.2017444858
7246,25.953853537,-80.2044791306
7247,25.954565926,-80.2001204989
7248,25.9560146401,-80.2004597856
7249,25.9563623958,-80.2021488969
7250,25.9565833905,-80.1996311485
7251,25.9567463755,-80.2029944838
7252,25.9464104664,-80.1617683885
7253,25.9464711092,-80.1606760552
7254,25.9464711092,-80.1606760552
7255,25.9464833894,-80.1594394192
7256,25.9468369865,-80.1617850585
7257,25.9472179581,-80.1591276745
7258,25.9476353016,-80.1640115257
7259,25.9481161213,-80.1642265188
7260,25.9481437877,-80.1603746382
7261,25.9483354357,-80.1591919499
7262,25.9484438163,-80.1628074053
7263,25.9500118567,-80.1601718157
7264,25.9500937613,-80.1596781809
7265,25.9504362851,-80.1605288493
7266,25.9510226759,-80.1593362332
7267,25.952074371,-80.1552475208
7268,25.9524456913,-80.1564098436
7269,25.9525366459,-80.1540989078
7270,25.9529674667,-80.1543387312
7271,25.9533376141,-80.1600485862
7272,25.9534277512,-80.1534677208
7273,25.9536715259,-80.1644968581
7274,25.9540527835,-80.1622710482
7275,25.9542009438,-80.1675150748
7276,25.9544524378,-80.1525367556
7277,25.9545669492,-80.1630236791
7278,25.9547034698,-80.1612202353
7279,25.9547819851,-80.1543076052
7280,25.9549731299,-80.1612181728
7281,25.9549731299,-80.1612181728
7282,25.9551734924,-80.1633737077
7283,25.9552817572,-80.1523311271
7284,25.955325583,-80.1728015107
7285,25.9553302766,-80.164608754
7286,25.9555989255,-80.1634015594
7287,25.9557180746,-80.1542204804
7288,25.9557429116,-80.1535090764
7289,25.9557523614,-80.1568509412
7290,25.9559480919,-80.1691771765
7291,25.956034607,-80.1568646326
7292,25.9562687232,-80.1530588899
7293,25.9565587225,-80.1621929048
7294,25.9565654403,-80.1646940172
7295,25.9567481769,-80.1554912582
7296,25.9585291807,-80.1631610994
7297,25.9586768092,-80.1579762963
7298,25.9587223985,-80.161512585
7299,25.9587889781,-80.1590297952
7300,25.9587967303,-80.1587467651
7301,25.9589667188,-80.1556088396
7302,25.9590530916,-80.1631874876
7303,25.9590748742,-80.1609837879
7304,25.959177759,-80.1530467619
7305,25.959177759,-80.1530467619
7306,25.9594715757,-80.1495788397
7307,25.9600590982,-80.1635976719
7308,25.9603929812,-80.1495647457
7309,25.9605073448,-80.1560987391
7310,25.9608163471,-80.1597986046
7311,25.9617438582,-80.1518314078
7312,25.9618160657,-80.1646394214
7313,25.9622411513,-80.1635128971
7314,25.9623260945,-80.1593618756
7315,25.9624075243,-80.1610875248
7316,25.9626198302,-80.1530500773
7317,25.9629584644,-80.1522830643
7318,25.9634564858,-80.1588351165
7319,25.9638990299,-80.1600854326
7320,25.964166366,-80.1623657054
7321,25.9647608393,-80.1570852296
7322,25.9655136315,-80.1559449056
7323,25.9657467138,-80.1583638456
7324,25.9659129854,-80.1492826635
7325,25.9662425898,-80.1636996137
7326,25.9665305453,-80.1499799472
7327,25.9665686034,-80.1612759909
7328,25.9666162947,-80.1507053166
7329,25.9670134668,-80.1630631498
7330,25.9670162867,-80.1628063288
7331,25.9673035011,-80.1500015278
7332,25.9673646597,-80.1646945564
7333,25.968193162,-80.1631048116
7334,25.968366885,-80.1561089616
7335,25.9684611326,-80.1633315381
7336,25.9693017619,-80.1592512261
7337,25.9694473229,-80.1501475572
7338,25.9709382074,-80.1627647377
7339,25.9712020599,-80.1541398784
7340,25.9713506055,-80.1557688388
7341,25.9719771133,-80.1623614663
7342,25.9721750255,-80.1546861134
7343,25.9721804576,-80.1558193058
7344,25.9721911334,-80.1533853362
7345,25.9724263732,-80.1623824423
7346,25.9726662963,-80.1631959114
7347,25.9726885699,-80.1651120146
7348,25.973176372,-80.1638947143
7349,25.973176372,-80.1638947143
7350,25.9735563937,-80.1641639775
7351,25.9735942553,-80.1631530908
7352,25.9737915603,-80.1503927245
7353,25.9739580134,-80.1530556036
7354,25.9501348179,-80.1839768147
7355,25.9504442675,-80.185885724
7356,25.9505514674,-80.1872452737
7357,25.9510170089,-80.1834178872
7358,25.9511446902,-80.1853360324
7359,25.9515824632,-80.1873873535
7360,25.951785188,-80.1838755225
7361,25.9521109633,-80.1863293507
7362,25.9521947238,-80.1829519216
7363,25.9523018807,-80.1867416271
7364,25.9524609227,-80.1849201128
7365,25.9525159095,-80.1871239814
7366,25.9525194358,-80.1851508665
7367,25.9525448668,-80.1852576168
7368,25.9527543847,-80.1874830524
7369,25.953014916,-80.1852933562
7370,25.9531113427,-80.1871978177
7371,25.9532604938,-80.1859521308
7372,25.9542425731,-80.1875320193
7373,25.9555036046,-80.1790822807
7374,25.9562070256,-80.1787474566
7375,25.9563737118,-80.1762893186
7376,25.9570967028,-80.1764634844
7377,25.9571265324,-80.1797920507
7378,25.957420503,-80.1768386267
7379,25.9574274769,-80.1756875956
7380,25.9575335896,-80.1806349187
7381,25.957906808,-80.1814746491
7382,25.9581694944,-80.179394433
7383,25.9585632109,-80.181844868
7384,25.958576875,-80.1742253219
7385,25.9585937018,-80.1810503592
7386,25.9591160114,-80.1783666673
7387,25.9591174639,-80.1810716452
7388,25.9594870209,-80.1818682033
7389,25.959714541,-80.1900661671
7390,25.9598354933,-80.189774184
7391,25.9608746065,-80.1789862959
7392,25.9612982894,-80.1819222157
7393,25.9616731629,-80.1827733546
7394,25.961710485,-80.1823784342
7395,25.9617739863,-80.1839343214
7396,25.9618527261,-80.1829230934
7397,25.9619591151,-80.1818793448
7398,25.9620627852,-80.1765308759
7399,25.9622170154,-80.1830873666
7400,25.9623458693,-80.1835184255
7401,25.9624060475,-80.1833761646
7402,25.9624633175,-80.1832388837
7403,25.9626631564,-80.1826850416
7404,25.9626729013,-80.1744167125
7405,25.9627645601,-80.1824038765
7406,25.9628079072,-80.1753779682
7407,25.963201297,-80.1821473581
7408,25.9633258833,-80.182731761
7409,25.9633978087,-80.1727976934
7410,25.9634144049,-80.173095112
7411,25.9636580978,-80.1874738459
7412,25.9639107898,-80.1807949779
7413,25.9640636657,-80.1731140049
7414,25.9642355608,-80.1857787149
7415,25.9642703122,-80.1731161318
7416,25.9644471227,-80.1798830243
7417,25.9647183047,-80.1849139632
7418,25.9653594362,-80.1720422155
7419,25.9655917776,-80.1760650834
7420,25.9657773086,-80.2026145648
7421,25.9659541307,-80.2015605525
7422,25.9659724805,-80.1778861059
7423,25.9661782212,-80.2033872909
7424,25.9661782212,-80.2033872909
7425,25.9664319844,-80.1781451534
7426,25.967670646,-80.1987814822
7427,25.9683521004,-80.1991803709
7428,25.9683521004,-80.1991803709
7429,25.9686562098,-80.1762874588
7430,25.969274902,-80.1965892499
7431,25.969280688,-80.1962152733
7432,25.9694400551,-80.1970626661
7433,25.9696802974,-80.1953206779
7434,25.9697522211,-80.2016904837
7435,25.9698003508,-80.1952282456
7436,25.9699907537,-80.1821608128
7437,25.9703046818,-80.2025588702
7438,25.9705713857,-80.1746699008
7439,25.9709306832,-80.1971523517
7440,25.9710561922,-80.2005081695
7441,25.9711123315,-80.1971583789
7442,25.9712026745,-80.1750121265
7443,25.9713612653,-80.1822080358
7444,25.971634806,-80.181985244
7445,25.9717246253,-80.1775838919
7446,25.972061579,-80.1817690588
7447,25.972146382,-80.177599298
7448,25.9724916526,-80.1983100615
7449,25.9420276998,-80.2346815805
7450,25.9421026695,-80.232836089
7451,25.942843314,-80.241117678
7452,25.9432875013,-80.2308073143
7453,25.9433195381,-80.2298863518
7454,25.9436009202,-80.2106759131
7455,25.9437947707,-80.2354372837
7456,25.9439041902,-80.2371020716
7457,25.9439187047,-80.2368028058
7458,25.9439353035,-80.2185609816
7459,25.9440668254,-80.235239831
7460,25.9441677404,-80.2158459188
7461,25.9445191488,-80.2210637887
7462,25.9445886949,-80.2194330411
7463,25.9446037874,-80.2176437037
7464,25.9446233044,-80.2171678135
7465,25.9449057344,-80.2077099244
7466,25.9450320768,-80.218699705
7467,25.9450795847,-80.2159812588
7468,25.9451462854,-80.2364226142
7469,25.945264403,-80.2332690127
7470,25.9453984792,-80.209613085
7471,25.9456123527,-80.2096217191
7472,25.9458597214,-80.2077490527
7473,25.9462940407,-80.2139470022
7474,25.9463516766,-80.2153028746
7475,25.9463920581,-80.2211634544
7476,25.9464633637,-80.2221592505
7477,25.9464962623,-80.2091550017
7478,25.946761116,-80.2219429396
7479,25.9468193904,-80.2337814879
7480,25.9470161952,-80.2069204054
7481,25.9470414507,-80.2323452357
7482,25.9471029443,-80.2104379938
7483,25.947115257,-80.2235379246
7484,25.9471728149,-80.2221749272
7485,25.9473028762,-80.2137063053
7486,25.947502874,-80.2397396459
7487,25.947510369,-80.2276317873
7488,25.9476143341,-80.2359111621
7489,25.9476575308,-80.2347751358
7490,25.9478115831,-80.2103574741
7491,25.9478580792,-80.2229278669
7492,25.947916647,-80.2137361847
7493,25.9482940119,-80.2302599318
7494,25.9484678353,-80.22869449
7495,25.9484823367,-80.2169111899
7496,25.94852321,-80.2212636913
7497,25.9486235566,-80.208992857
7498,25.9486554763,-80.2083258873
7499,25.9486821402,-80.2395242837
7500,25.9487298937,-80.2097379539
7501,25.9487416168,-80.206515445
7502,25.9488021991,-80.2193060642
7503,25.9490842248,-80.2090115585
7504,25.9493001828,-80.223979989
7505,25.949530103,-80.206317768
7506,25.9495522196,-80.2242176401
7507,25.9496453643,-80.2210015776
7508,25.9497955495,-80.2169542368
7509,25.9498760923,-80.2326089096
7510,25.9499430645,-80.2132592194
7511,25.9500516557,-80.2210191093
7512,25.9500795174,-80.2302126544
7513,25.9500826748,-80.2299588952
7514,25.9501555157,-80.2267368691
7515,25.950167545,-80.2113749727
7516,25.9503360274,-80.2188714599
7517,25.9504922245,-80.2205525605
7518,25.9505822976,-80.2353932327
7519,25.9506613449,-80.2247303272
7520,25.9508578314,-80.226786558
7521,25.9508884046,-80.2396124154
7522,25.9510894613,-80.2326595162
7523,25.9513308721,-80.2121807538
7524,25.9517747554,-80.2317022427
7525,25.9518576954,-80.2399567134
7526,25.9519054709,-80.2383165572
7527,25.9519072453,-80.2097672047
7528,25.9519721409,-80.226995966
7529,25.9526241613,-80.2112666899
7530,25.9528153485,-80.2239236937
7531,25.9528591945,-80.222748517
7532,25.9529678451,-80.2276547107
7533,25.9532795978,-80.2178127598
7534,25.9532948978,-80.217372143
7535,25.9533051787,-80.2171210464
7536,25.9534618255,-80.2260540057
7537,25.9535294329,-80.2187233202
7538,25.9537151092,-80.2407256488
7539,25.9537214981,-80.2268136387
7540,25.953883679,-80.2085917366
7541,25.9541843892,-80.2076144927
7542,25.9542190435,-80.218756438
7543,25.9542835267,-80.2237268673
7544,25.9543589232,-80.2215289555
7545,25.9544307017,-80.2131854032
7546,25.9545645865,-80.2220611623
7547,25.95475399,-80.2157826888
7548,25.9548847543,-80.2094605574
7549,25.9549308704,-80.218094721
7550,25.9549672619,-80.2065802575
7551,25.9549913063,-80.2167377396
7552,25.9554323339,-80.2160307398
7553,25.9556031324,-80.2185879439
7554,25.9557298236,-80.2153742085
7555,25.9558053352,-80.2236298117
7556,25.9559786867,-80.22001983
7557,25.9560333897,-80.2186082806
7558,25.9562959231,-80.2188889481
7559,25.9563419143,-80.2177308044
7560,25.9567004509,-80.2090370126
7561,25.9567448567,-80.2195909442
7562,25.9568660347,-80.2163926858
7563,25.956937431,-80.214783912
7564,25.956937431,-80.214783912
7565,25.9571965757,-80.2268473069
7566,25.9577770663,-80.2088069054
7567,25.9577921575,-80.2177955222
7568,25.9581113003,-80.2240957315
7569,25.958393134,-80.2091511986
7570,25.9585287092,-80.2164335937
7571,25.9587096785,-80.2284520601
7572,25.9587543516,-80.2241216586
7573,25.9588149826,-80.2088446055
7574,25.9588173553,-80.2194076321
7575,25.9588665063,-80.2279496435
7576,25.9592657911,-80.2253892326
7577,25.9594723808,-80.2254005145
7578,25.9595698881,-80.2177024974
7579,25.9607317608,-80.2115545051
7580,25.9609126697,-80.216573108
7581,25.9611420096,-80.2134154165
7582,25.9611791723,-80.2108279056
7583,25.9612056256,-80.2261757994
7584,25.9612765264,-80.2081357339
7585,25.9613378821,-80.2153428501
7586,25.9614924654,-80.2339786584
7587,25.9616729762,-80.2249341204
7588,25.9617191119,-80.2399218451
7589,25.9617449225,-80.2193487767
7590,25.9617565519,-80.2275294518
7591,25.961795851,-80.2206828773
7592,25.9623190795,-80.2345543434
7593,25.962358781,-80.2363585289
7594,25.9625329157,-80.2232984344
7595,25.96265761,-80.2096576758
7596,25.9626873267,-80.2375800213
7597,25.9627466464,-80.2198122859
7598,25.9627859339,-80.2255398972
7599,25.9628587578,-80.2350406844
7600,25.9629001997,-80.2368231602
7601,25.9629915533,-80.234569352
7602,25.9631306763,-80.2368294477
7603,25.9631306763,-80.2368294477
7604,25.9631697737,-80.2186689194
7605,25.9631884797,-80.2261640532
7606,25.9631912615,-80.2232736074
7607,25.9632233819,-80.2072394756
7608,25.9632267096,-80.2247980681
7609,25.9633683309,-80.215137684
7610,25.9634534782,-80.2183042928
7611,25.963489678,-80.2275435298
7612,25.9635561695,-80.2201515533
7613,25.963576553,-80.2400351616
7614,25.9636893613,-80.2342818865
7615,25.9637814787,-80.2252792392
7616,25.9638428217,-80.2085475033
7617,25.9638899769,-80.225720323
7618,25.9638905605,-80.2431085991
7619,25.9639034084,-80.2171623616
7620,25.9639929519,-80.2078550188
7621,25.9640466176,-80.2346708851
7622,25.9640473346,-80.2356064383
7623,25.9642086195,-80.2097268191
7624,25.9642094792,-80.2162503071
7625,25.9642791557,-80.2267542685
7626,25.9642813863,-80.2363273912
7627,25.9643238113,-80.234374468
7628,25.9643374999,-80.2337630675
7629,25.9644833359,-80.2094738464
7630,25.9645687062,-80.2182192654
7631,25.9646095005,-80.2419972679
7632,25.964652234,-80.2157310831
7633,25.9647990722,-80.2200747656
7634,25.9648429007,-80.2187859073
7635,25.9648677734,-80.2424568268
7636,25.9648689838,-80.2180187059
7637,25.9649180699,-80.208797308
7638,25.926081717,-80.2860028514
7639,25.9266311392,-80.2720775407
7640,25.9266934419,-80.2662151627
7641,25.926871958,-80.2762031577
7642,25.9268913542,-80.2674262498
7643,25.9269156937,-80.2667285279
7644,25.9271493297,-80.2701170042
7645,25.9272541291,-80.2746272365
7646,25.9273463868,-80.2865410147
7647,25.9274301485,-80.2703654002
7648,25.9275119863,-80.2842742048
7649,25.9275396045,-80.2833737683
7650,25.9276811414,-80.2745184063
7651,25.9277331722,-80.2617069134
7652,25.9279626145,-80.2885781147
7653,25.9280857639,-80.2716896847
7654,25.9283279711,-80.2789970435
7655,25.9285316759,-80.2719430225
7656,25.9285344869,-80.267440988
7657,25.9286644849,-80.275288039
7658,25.9289899447,-80.2843494665
7659,25.9290596604,-80.2646092768
7660,25.9290936179,-80.2636749687
7661,25.9291558877,-80.2619849115
7662,25.9294461879,-80.2738689281
7663,25.9296308684,-80.2846767605
7664,25.9297040625,-80.2866769273
7665,25.9298253224,-80.2843964348
7666,25.9298829132,-80.2625064553
7667,25.9301756278,-80.2667665414
7668,25.9302479988,-80.2711740716
7669,25.9303371645,-80.2618873118
7670,25.9304281138,-80.2821138949
7671,25.9304282188,-80.2683063484
7672,25.9308036545,-80.2675722826
7673,25.930903782,-80.2665627365
7674,25.9309305112,-80.2734659272
7675,25.9309792605,-80.2798827895
7676,25.9310490695,-80.284756993
7677,25.931199818,-80.2899837131
7678,25.9312445917,-80.264684969
7679,25.9317639042,-80.2859897072
7680,25.9317812419,-80.2814787738
7681,25.932017388,-80.2807148134
7682,25.9321290526,-80.2853897285
7683,25.9321515618,-80.2880518316
7684,25.9323755294,-80.2644500289
7685,25.9325201845,-80.2684263114
7686,25.9326155902,-80.2910157668
7687,25.9326803636,-80.2732451139
7688,25.9328379153,-80.281047181
7689,25.9338962852,-80.268035628
7690,25.9339517849,-80.2811561911
7691,25.9339561412,-80.2920816028
7692,25.9339900446,-80.2898600424
7693,25.9341111711,-80.2658147024
7694,25.934942196,-80.2905105851
7695,25.9350939633,-80.2698778566
7696,25.9351605228,-80.268852746
7697,25.9353285492,-80.2734173739
7698,25.9354007194,-80.2701550756
7699,25.9355075079,-80.2774658368
7700,25.9355282162,-80.2755087873
7701,25.9355389416,-80.27527729
7702,25.9359740094,-80.2754615662
7703,25.9367355574,-80.2745386436
7704,25.9367521079,-80.2659406935
7705,25.9369876672,-80.2856716816
7706,25.937091557,-80.2714396979
7707,25.9370944837,-80.2778634087
7708,25.937105914,-80.2703398794
7709,25.9372727021,-80.2775764695
7710,25.9373416057,-80.2722661805
7711,25.9374428317,-80.2871144772
7712,25.9374428317,-80.2871144772
7713,25.937448667,-80.2868917381
7714,25.9375074446,-80.2783428236
7715,25.9375086404,-80.2695997018
7716,25.9375787834,-80.2738607146
7717,25.9376721468,-80.2805381482
7718,25.9380027058,-80.2706909941
7719,25.9384108918,-80.2778934431
7720,25.9386256109,-80.2858553185
7721,25.9387430304,-80.2729464474
7722,25.9390936302,-80.2873225246
7723,25.9391771752,-80.2837701473
7724,25.9412580126,-80.2777931838
7725,25.941277206,-80.292028251
7726,25.9412887236,-80.2531393956
7727,25.9413088965,-80.2929260702
7728,25.9413444982,-80.2630231863
7729,25.941386296,-80.2924101513
7730,25.9414731296,-80.2905011461
7731,25.9414748017,-80.2705805525
7732,25.9414831982,-80.2483860065
7733,25.9415955691,-80.2865499051
7734,25.9417275134,-80.2924296884
7735,25.9417415183,-80.292119528
7736,25.9418235586,-80.2874414325
7737,25.9418235586,-80.2874414325
7738,25.9419770454,-80.2656659833
7739,25.941991952,-80.2888989993
7740,25.9423126848,-80.2730736559
7741,25.9423689391,-80.2509285163
7742,25.9425996313,-80.2506558727
7743,25.9427410557,-80.28744362
7744,25.9427454233,-80.2916634923
7745,25.942859537,-80.2929501575
7746,25.9428816999,-80.2486859108
7747,25.9428880054,-80.2877454543
7748,25.9429339882,-80.2937236076
7749,25.9429396066,-80.2683290409
7750,25.9430309927,-80.2726230609
7751,25.9430855914,-80.26480021
7752,25.9431353428,-80.262677332
7753,25.9431643605,-80.2517920357
7754,25.9433604839,-80.2876162661
7755,25.9433780076,-80.2532153697
7756,25.9433780076,-80.2532153697
7757,25.9433910518,-80.2714329283
7758,25.9433910518,-80.2714329283
7759,25.9434633628,-80.2631241222
7760,25.9435046126,-80.2497474107
7761,25.9435371206,-80.2908724999
7762,25.9435935059,-80.265827184
7763,25.943603527,-80.2804671187
7764,25.9437227227,-80.286239273
7765,25.9437483601,-80.2923908649
7766,25.9439370118,-80.2676220147
7767,25.9440064774,-80.2728324729
7768,25.9440176646,-80.2804854715
7769,25.9440194039,-80.2888188345
7770,25.9440445709,-80.2930581804
7771,25.9441232894,-80.2861878173
7772,25.9442016805,-80.2500013075
7773,25.9442314559,-80.2706566515
7774,25.9444395772,-80.2886972004
7775,25.9444681365,-80.2882377741
7776,25.9445032548,-80.2844993752
7777,25.9446413361,-80.2867336276
7778,25.9448717422,-80.2553697398
7779,25.9449722198,-80.2557175289
7780,25.9450644997,-80.2802358742
7781,25.9450731283,-80.2797749166
7782,25.9451841,-80.2524900644
7783,25.9453419293,-80.2877071341
7784,25.9454090837,-80.2583953931
7785,25.9454730964,-80.2569285621
7786,25.9456381157,-80.2933482743
7787,25.9456522773,-80.2677217574
7788,25.9456770896,-80.2509227571
7789,25.9456854189,-80.2808088638
7790,25.9457741555,-80.2908417668
7791,25.9457794868,-80.2887673361
7792,25.9458331494,-80.2938169453
7793,25.9458819967,-80.283856956
7794,25.9459100951,-80.2929977586
7795,25.9459145378,-80.2877223391
7796,25.9459268843,-80.2924359364
7797,25.9459741062,-80.2506314418
7798,25.9460291268,-80.290470936
7799,25.9461825917,-80.2533129952
7800,25.9463870498,-80.267777609
7801,25.9464869314,-80.2877677071
7802,25.9467219641,-80.2726287428
7803,25.9468877824,-80.2922342033
7804,25.9469519631,-80.2916277085
7805,25.9470668046,-80.2689284864
7806,25.9471158225,-80.2523986025
7807,25.9471461449,-80.2668703889
7808,25.9472781275,-80.289265435
7809,25.9474052064,-80.2913958705
