index,SALE_PRC
7303,499000.0
7304,302000.0
7305,460000.0
7306,421000.0
7307,970000.0
7308,515000.0
7309,610000.0
7310,595000.0
7311,725000.0
7312,827000.0
7313,950000.0
7314,703000.0
7315,650000.0
7316,615000.0
7317,490000.0
7318,355000.0
7319,730000.0
7320,400000.0
7321,725000.0
7322,440000.0
7323,420000.0
7324,230000.0
7325,560000.0
7326,493500.0
7327,520000.0
7328,600000.0
7329,527500.0
7330,550000.0
7331,325000.0
7332,505000.0
7333,450000.0
7334,700000.0
7335,375000.0
7336,620000.0
7337,310000.0
7338,493000.0
7339,975000.0
7340,613000.0
7341,530000.0
7342,815000.0
7343,810000.0
7344,579000.0
7345,650000.0
7346,571400.0
7347,550000.0
7348,440000.0
7349,645000.0
7350,520000.0
7351,445000.0
7352,290000.0
7353,300000.0
7354,525000.0
7355,375000.0
7356,385000.0
7357,396000.0
7358,469000.0
7359,440000.0
7360,385000.0
7361,434000.0
7362,479400.0
7363,475000.0
7364,430000.0
7365,490000.0
7366,360000.0
7367,470000.0
7368,390000.0
7369,430000.0
7370,400000.0
7371,530000.0
7372,475000.0
7373,220000.0
7374,228000.0
7375,196000.0
7376,260000.0
7377,232000.0
7378,245000.0
7379,305000.0
7380,260000.0
7381,265000.0
7382,245000.0
7383,250000.0
7384,200000.0
7385,219000.0
7386,315000.0
7387,329000.0
7388,350000.0
7389,320000.0
7390,288000.0
7391,225000.0
7392,307500.0
7393,150000.0
7394,310000.0
7395,290000.0
7396,305000.0
7397,335000.0
7398,225000.0
7399,306000.0
7400,349000.0
7401,285000.0
7402,205000.0
7403,280000.0
7404,232000.0
7405,300000.0
7406,265000.0
7407,375000.0
7408,270000.0
7409,299900.0
7410,250000.0
7411,390000.0
7412,290000.0
7413,279900.0
7414,345000.0
7415,265000.0
7416,327500.0
7417,375000.0
7418,269000.0
7419,210000.0
7420,235000.0
7421,265000.0
7422,188000.0
7423,175000.0
7424,215000.0
7425,220000.0
7426,162000.0
7427,130000.0
7428,227000.0
7429,240000.0
7430,285000.0
7431,290000.0
7432,290000.0
7433,250000.0
7434,245000.0
7435,250000.0
7436,199000.0
7437,240000.0
7438,218000.0
7439,283000.0
7440,240000.0
7441,270000.0
7442,154000.0
7443,174000.0
7444,180000.0
7445,199000.0
7446,210000.0
7447,180000.0
7448,171000.0
7449,178000.0
7450,239000.0
7451,220000.0
7452,205000.0
7453,225000.0
7454,225000.0
7455,235000.0
7456,232000.0
7457,151100.0
7458,230000.0
7459,246000.0
7460,240000.0
7461,182000.0
7462,220000.0
7463,230000.0
7464,148000.0
7465,194000.0
7466,201000.0
7467,142500.0
7468,229000.0
7469,205000.0
7470,220000.0
7471,245000.0
7472,185000.0
7473,230000.0
7474,220000.0
7475,162000.0
7476,185000.0
7477,163000.0
7478,210000.0
7479,200000.0
7480,153000.0
7481,235000.0
7482,195000.0
7483,184000.0
7484,145700.0
7485,199000.0
7486,238000.0
7487,285000.0
7488,222000.0
7489,225000.0
7490,147000.0
7491,180000.0
7492,185000.0
7493,167000.0
7494,210000.0
7495,195000.0
7496,150000.0
7497,200000.0
7498,194000.0
7499,197500.0
7500,220000.0
7501,186000.0
7502,228000.0
7503,230000.0
7504,194000.0
7505,170000.0
7506,165000.0
7507,185000.0
7508,135000.0
7509,290000.0
7510,175000.0
7511,220000.0
7512,330000.0
7513,295000.0
7514,190000.0
7515,218000.0
7516,220000.0
7517,205000.0
7518,173000.0
7519,235000.0
7520,230000.0
7521,190000.0
7522,330000.0
7523,185000.0
7524,235000.0
7525,188000.0
7526,216000.0
7527,150000.0
7528,175000.0
7529,153000.0
7530,180000.0
7531,235000.0
7532,245000.0
7533,189000.0
7534,195000.0
7535,240000.0
7536,275000.0
7537,145000.0
7538,220000.0
7539,200000.0
7540,230000.0
7541,195000.0
7542,180000.0
7543,198000.0
7544,190000.0
7545,195000.0
7546,242500.0
7547,218000.0
7548,153000.0
7549,180000.0
7550,200000.0
7551,210000.0
7552,209000.0
7553,163900.0
7554,215000.0
7555,150000.0
7556,180000.0
7557,185000.0
7558,175000.0
7559,218000.0
7560,220900.0
7561,223000.0
7562,141900.0
7563,147000.0
7564,165000.0
7565,128000.0
7566,219000.0
7567,189900.0
7568,232000.0
7569,165000.0
7570,280000.0
7571,132500.0
7572,190000.0
7573,205000.0
7574,235000.0
7575,131000.0
7576,200000.0
7577,148500.0
7578,241000.0
7579,225000.0
7580,265000.0
7581,250000.0
7582,255000.0
7583,248500.0
7584,265000.0
7585,275000.0
7586,193000.0
7587,185000.0
7588,190000.0
7589,350000.0
7590,264000.0
7591,316000.0
7592,210000.0
7593,140000.0
7594,350000.0
7595,225000.0
7596,202500.0
7597,350000.0
7598,285000.0
7599,175000.0
7600,180000.0
7601,187500.0
7602,146500.0
7603,200000.0
7604,300000.0
7605,360000.0
7606,340000.0
7607,180000.0
7608,275000.0
7609,347000.0
7610,330000.0
7611,340000.0
7612,325000.0
7613,169000.0
7614,200000.0
7615,300000.0
7616,216000.0
7617,302000.0
7618,180000.0
7619,310000.0
7620,210000.0
7621,230000.0
7622,145000.0
7623,223000.0
7624,317000.0
7625,320000.0
7626,123000.0
7627,190000.0
7628,182000.0
7629,225000.0
7630,360000.0
7631,200000.0
7632,300000.0
7633,130000.0
7634,232000.0
7635,150000.0
7636,230000.0
7637,232000.0
7638,164000.0
7639,145000.0
7640,173000.0
7641,220000.0
7642,185000.0
7643,175000.0
7644,120000.0
7645,230000.0
7646,340000.0
7647,235000.0
7648,185000.0
7649,190000.0
7650,175000.0
7651,180000.0
7652,251500.0
7653,201500.0
7654,197000.0
7655,220000.0
7656,211000.0
7657,222500.0
7658,220000.0
7659,210000.0
7660,196000.0
7661,194000.0
7662,160500.0
7663,270000.0
7664,144000.0
7665,260000.0
7666,228000.0
7667,215000.0
7668,220000.0
7669,235000.0
7670,185000.0
7671,187000.0
7672,205000.0
7673,192500.0
7674,232000.0
7675,175000.0
7676,300000.0
7677,225000.0
7678,215000.0
7679,253000.0
7680,189000.0
7681,220000.0
7682,230000.0
7683,193000.0
7684,205000.0
7685,215000.0
7686,250000.0
7687,200000.0
7688,255000.0
7689,185000.0
7690,260000.0
7691,225000.0
7692,222000.0
7693,207000.0
7694,220000.0
7695,245000.0
7696,175000.0
7697,215000.0
7698,216000.0
7699,200000.0
7700,226000.0
7701,215000.0
7702,225000.0
7703,265000.0
7704,217000.0
7705,325000.0
7706,220000.0
7707,215000.0
7708,212500.0
7709,218000.0
7710,256000.0
7711,167500.0
7712,215000.0
7713,210000.0
7714,215000.0
7715,170000.0
7716,192000.0
7717,225000.0
7718,235000.0
7719,220000.0
7720,235000.0
7721,157000.0
7722,188500.0
7723,255000.0
7724,220000.0
7725,260000.0
7726,205000.0
7727,280000.0
7728,210000.0
7729,258000.0
7730,280000.0
7731,217500.0
7732,178000.0
7733,257500.0
7734,243000.0
7735,285000.0
7736,200000.0
7737,278000.0
7738,106400.0
7739,307000.0
7740,195000.0
7741,190000.0
7742,190000.0
7743,200000.0
7744,287500.0
7745,255000.0
7746,215000.0
7747,190000.0
7748,276000.0
7749,228000.0
7750,219000.0
7751,120000.0
7752,248000.0
7753,210000.0
7754,283000.0
7755,147700.0
7756,204000.0
7757,152000.0
7758,170000.0
7759,127000.0
7760,199000.0
7761,285000.0
7762,265000.0
7763,207000.0
7764,210000.0
7765,265000.0
7766,238500.0
7767,207000.0
7768,150000.0
7769,248300.0
7770,250000.0
7771,260000.0
7772,195000.0
7773,187000.0
7774,250000.0
7775,260000.0
7776,255000.0
7777,255000.0
7778,189900.0
7779,195000.0
7780,220000.0
7781,225000.0
7782,245000.0
7783,265000.0
7784,225000.0
7785,238000.0
7786,265000.0
7787,237000.0
7788,180000.0
7789,160000.0
7790,260000.0
7791,255000.0
7792,285000.0
7793,245000.0
7794,260000.0
7795,295000.0
7796,265000.0
7797,147000.0
7798,277500.0
7799,202000.0
7800,239000.0
7801,270000.0
7802,240000.0
7803,155000.0
7804,186000.0
7805,200000.0
7806,224000.0
7807,215000.0
7808,210000.0
7809,235000.0
7810,235000.0
7811,162000.0
7812,225000.0
7813,225000.0
7814,200000.0
7815,180000.0
7816,265000.0
7817,265900.0
7818,148000.0
7819,140000.0
7820,152000.0
7821,240000.0
7822,148000.0
7823,160000.0
7824,205000.0
7825,124900.0
7826,255000.0
7827,260000.0
7828,237500.0
7829,225000.0
7830,178000.0
7831,190000.0
7832,247000.0
7833,138000.0
7834,140000.0
7835,145000.0
7836,230000.0
7837,148000.0
7838,190000.0
7839,200000.0
7840,237500.0
7841,220000.0
7842,226500.0
7843,233000.0
7844,150000.0
7845,230000.0
7846,227000.0
7847,200000.0
7848,230000.0
7849,200000.0
7850,165000.0
7851,234000.0
7852,178000.0
7853,215000.0
7854,235000.0
7855,207000.0
7856,255000.0
7857,249000.0
7858,230000.0
7859,215000.0
7860,194000.0
7861,150000.0
7862,166000.0
7863,219000.0
7864,230000.0
7865,213000.0
7866,215000.0
7867,202200.0
7868,175000.0
7869,265000.0
7870,210000.0
7871,198000.0
7872,238000.0
7873,247000.0
7874,228000.0
7875,175000.0
7876,200000.0
7877,215000.0
7878,225000.0
7879,185000.0
7880,245000.0
7881,205000.0
7882,195000.0
7883,260000.0
7884,170000.0
7885,230000.0
7886,184500.0
7887,185000.0
7888,200000.0
7889,205000.0
7890,176000.0
7891,180000.0
7892,195000.0
7893,179000.0
7894,220000.0
7895,193000.0
7896,191500.0
7897,226000.0
7898,215000.0
7899,190000.0
7900,220000.0
7901,195000.0
7902,235000.0
7903,195000.0
7904,210000.0
7905,120000.0
7906,195000.0
7907,190000.0
7908,245000.0
7909,246000.0
7910,225400.0
7911,205000.0
7912,230000.0
7913,205000.0
7914,235000.0
7915,223000.0
7916,215000.0
7917,225000.0
7918,225000.0
7919,197000.0
7920,225000.0
7921,220000.0
7922,209000.0
7923,123800.0
7924,210000.0
7925,159900.0
7926,158000.0
7927,230000.0
7928,187000.0
7929,190000.0
7930,245000.0
7931,233000.0
7932,207000.0
7933,190000.0
7934,216000.0
7935,234000.0
7936,187500.0
7937,226000.0
7938,208200.0
7939,210000.0
7940,222000.0
7941,228000.0
7942,200000.0
7943,210000.0
7944,164000.0
7945,290000.0
7946,211000.0
7947,197000.0
7948,190000.0
7949,235000.0
7950,215000.0
7951,203000.0
7952,195000.0
7953,227500.0
7954,199500.0
7955,205000.0
7956,195000.0
7957,108000.0
7958,180000.0
7959,174900.0
7960,200000.0
7961,165000.0
7962,180000.0
7963,205000.0
7964,233000.0
7965,110000.0
7966,230000.0
7967,225000.0
7968,180000.0
7969,170000.0
7970,216000.0
7971,205000.0
7972,149000.0
7973,230000.0
7974,193000.0
7975,190000.0
7976,230000.0
7977,210000.0
7978,184000.0
7979,180000.0
7980,243000.0
7981,163000.0
7982,217900.0
7983,225000.0
7984,129000.0
7985,249500.0
7986,300000.0
7987,320000.0
7988,360000.0
7989,322500.0
7990,295000.0
7991,303000.0
7992,249000.0
7993,350000.0
7994,398000.0
7995,277500.0
7996,435000.0
7997,325000.0
7998,375000.0
7999,286000.0
8000,313000.0
8001,285000.0
8002,405000.0
8003,395000.0
8004,284000.0
8005,313500.0
8006,434900.0
8007,328000.0
8008,295000.0
8009,285000.0
8010,385000.0
8011,300000.0
8012,300000.0
8013,342000.0
8014,315000.0
8015,320000.0
8016,300000.0
8017,426500.0
8018,310000.0
8019,435000.0
8020,335000.0
8021,335000.0
8022,320000.0
8023,330000.0
8024,345000.0
8025,295000.0
8026,372000.0
8027,300000.0
8028,300000.0
8029,439000.0
8030,265200.0
8031,410000.0
8032,515000.0
8033,510700.0
8034,373000.0
8035,379100.0
8036,383100.0
8037,432000.0
8038,495500.0
8039,397200.0
8040,423600.0
8041,438000.0
8042,433500.0
8043,410600.0
8044,480000.0
8045,347500.0
8046,420600.0
8047,337500.0
8048,347500.0
8049,408200.0
8050,345000.0
8051,500000.0
8052,360000.0
8053,400000.0
8054,445000.0
8055,382000.0
8056,410000.0
8057,435000.0
8058,390000.0
8059,415000.0
8060,398000.0
8061,383000.0
8062,430000.0
8063,401600.0
8064,378400.0
8065,395000.0
8066,450000.0
8067,377400.0
8068,413700.0
8069,547300.0
8070,479000.0
8071,367000.0
8072,425500.0
8073,378400.0
8074,405000.0
8075,399100.0
8076,380000.0
8077,395000.0
8078,440000.0
8079,315000.0
8080,415000.0
8081,460000.0
8082,450000.0
8083,275000.0
8084,350000.0
8085,265000.0
8086,349900.0
8087,530000.0
8088,190000.0
8089,230000.0
8090,329500.0
8091,120000.0
8092,212500.0
8093,341000.0
8094,405000.0
8095,210000.0
8096,228200.0
8097,380000.0
8098,212000.0
8099,232700.0
8100,375000.0
8101,360000.0
8102,436000.0
8103,445000.0
8104,470200.0
8105,451000.0
8106,217000.0
8107,489500.0
8108,253000.0
8109,447000.0
8110,140000.0
8111,446900.0
8112,444800.0
8113,440000.0
8114,119000.0
8115,214000.0
8116,235000.0
8117,497000.0
8118,447000.0
8119,445000.0
8120,200000.0
8121,352000.0
8122,190000.0
8123,155000.0
8124,330000.0
8125,476100.0
8126,481000.0
8127,200000.0
8128,263000.0
8129,220000.0
8130,249900.0
8131,492300.0
8132,492300.0
8133,457000.0
8134,447000.0
8135,320000.0
8136,450800.0
8137,190000.0
8138,300000.0
8139,193000.0
8140,200000.0
8141,210000.0
8142,230000.0
8143,210000.0
8144,436017.0
8145,199000.0
8146,447000.0
8147,501800.0
8148,160000.0
8149,225000.0
8150,225000.0
8151,285000.0
8152,250000.0
8153,195000.0
8154,478300.0
8155,478000.0
8156,447000.0
8157,232000.0
8158,180000.0
8159,235000.0
8160,235000.0
8161,205000.0
8162,186000.0
8163,190000.0
8164,447000.0
8165,508300.0
8166,482500.0
8167,260000.0
8168,205000.0
8169,210000.0
8170,171000.0
8171,230000.0
8172,414800.0
8173,491000.0
8174,155000.0
8175,189500.0
8176,206000.0
8177,200000.0
8178,180000.0
8179,258900.0
8180,371400.0
8181,349900.0
8182,270800.0
8183,325000.0
8184,230000.0
8185,325000.0
8186,460000.0
8187,206000.0
8188,259000.0
8189,355033.0
8190,240000.0
8191,249900.0
8192,256000.0
8193,358000.0
8194,378900.0
8195,265000.0
8196,360000.0
8197,230000.0
8198,250000.0
8199,270000.0
8200,244200.0
8201,260000.0
8202,225000.0
8203,310000.0
8204,251600.0
8205,220000.0
8206,186000.0
8207,197000.0
8208,211000.0
8209,237000.0
8210,148500.0
8211,235000.0
8212,245000.0
8213,331000.0
8214,249900.0
8215,250000.0
8216,165000.0
8217,360000.0
8218,285000.0
8219,170000.0
8220,180000.0
8221,315000.0
8222,340000.0
8223,126000.0
8224,255000.0
8225,245000.0
8226,315000.0
8227,175000.0
8228,312000.0
8229,255000.0
8230,160000.0
8231,181000.0
8232,325000.0
8233,236000.0
8234,200000.0
8235,236500.0
8236,294900.0
8237,260000.0
8238,126000.0
8239,282000.0
8240,229000.0
8241,325000.0
8242,150500.0
8243,319000.0
8244,143000.0
8245,99000.0
8246,300000.0
8247,225000.0
8248,301000.0
8249,242000.0
8250,166000.0
8251,265000.0
8252,310000.0
8253,242500.0
8254,270000.0
8255,120000.0
8256,252000.0
8257,200000.0
8258,180000.0
8259,265000.0
8260,260000.0
8261,230000.0
8262,165500.0
8263,569900.0
8264,140000.0
8265,223000.0
8266,250800.0
8267,255000.0
8268,235000.0
8269,225000.0
8270,215000.0
8271,370000.0
8272,240500.0
8273,223500.0
8274,245000.0
8275,502500.0
8276,195000.0
8277,200000.0
8278,220000.0
8279,200000.0
8280,340000.0
8281,206000.0
8282,217000.0
8283,204000.0
8284,430000.0
8285,465000.0
8286,299000.0
8287,235000.0
8288,230000.0
8289,400000.0
8290,265000.0
8291,255000.0
8292,174300.0
8293,215000.0
8294,215000.0
8295,205000.0
8296,260000.0
8297,265000.0
8298,215000.0
8299,230000.0
8300,175000.0
8301,180000.0
8302,200000.0
8303,270000.0
8304,192500.0
8305,240000.0
8306,268000.0
8307,220000.0
8308,134000.0
8309,190000.0
8310,252000.0
8311,224900.0
8312,460000.0
8313,242200.0
8314,298000.0
8315,290000.0
8316,245000.0
8317,315000.0
8318,188000.0
8319,185000.0
8320,210000.0
8321,234000.0
8322,230000.0
8323,209000.0
8324,190000.0
8325,219000.0
8326,195000.0
8327,225000.0
8328,245000.0
8329,258000.0
8330,302000.0
8331,200000.0
8332,290000.0
8333,240000.0
8334,148000.0
8335,210000.0
8336,551000.0
8337,500000.0
8338,249000.0
8339,225000.0
8340,243000.0
8341,560000.0
8342,180000.0
8343,215000.0
8344,147500.0
8345,272500.0
8346,210000.0
8347,800000.0
8348,205000.0
8349,195000.0
8350,254000.0
8351,449500.0
8352,245000.0
8353,209900.0
8354,175000.0
8355,295000.0
8356,180000.0
8357,235000.0
8358,465000.0
8359,253000.0
8360,209000.0
8361,185400.0
8362,245000.0
8363,245000.0
8364,270000.0
8365,295000.0
8366,216000.0
8367,240000.0
8368,225000.0
8369,210000.0
8370,215000.0
8371,265000.0
8372,225000.0
8373,209000.0
8374,210000.0
8375,209000.0
8376,199000.0
8377,225000.0
8378,515000.0
8379,235000.0
8380,289000.0
8381,220000.0
8382,190000.0
8383,200000.0
8384,205000.0
8385,227000.0
8386,155000.0
8387,244900.0
8388,230000.0
8389,217000.0
8390,225000.0
8391,419000.0
8392,210000.0
8393,228000.0
8394,210000.0
8395,345000.0
8396,248000.0
8397,370000.0
8398,270000.0
8399,239000.0
8400,450000.0
8401,285000.0
8402,311000.0
8403,360000.0
8404,390000.0
8405,390000.0
8406,500000.0
8407,298000.0
8408,385000.0
8409,360000.0
8410,360000.0
8411,405000.0
8412,382500.0
8413,425000.0
8414,301000.0
8415,390000.0
8416,430000.0
8417,390000.0
8418,360000.0
8419,329000.0
8420,465000.0
8421,420000.0
8422,240000.0
8423,350000.0
8424,311000.0
8425,200000.0
8426,352000.0
8427,515000.0
8428,480000.0
8429,200000.0
8430,500000.0
8431,460000.0
8432,310000.0
8433,490000.0
8434,400000.0
8435,440000.0
8436,324000.0
8437,353900.0
8438,277200.0
8439,329500.0
8440,340000.0
8441,335000.0
8442,409500.0
8443,190000.0
8444,300000.0
8445,390000.0
8446,460000.0
8447,436700.0
8448,416800.0
8449,465000.0
8450,437600.0
8451,463800.0
8452,461000.0
8453,451700.0
8454,360000.0
8455,430000.0
8456,451400.0
8457,250000.0
8458,475400.0
8459,410000.0
8460,403800.0
8461,469600.0
8462,408200.0
8463,413300.0
8464,469000.0
8465,416700.0
8466,442800.0
8467,370000.0
8468,442200.0
8469,461000.0
8470,422600.0
8471,409700.0
8472,453000.0
8473,443700.0
8474,265000.0
8475,406000.0
8476,425000.0
8477,246000.0
8478,435000.0
8479,431700.0
8480,229000.0
8481,279000.0
8482,550000.0
8483,146300.0
8484,328000.0
8485,240000.0
8486,240000.0
8487,260000.0
8488,230000.0
8489,345000.0
8490,231000.0
8491,550000.0
8492,244900.0
8493,235000.0
8494,325000.0
8495,330000.0
8496,305000.0
8497,225000.0
8498,305000.0
8499,245000.0
8500,440000.0
8501,400000.0
8502,200000.0
8503,220000.0
8504,360000.0
8505,320000.0
8506,364000.0
8507,260000.0
8508,130000.0
8509,124900.0
8510,175000.0
8511,280000.0
8512,224000.0
8513,205000.0
8514,169000.0
8515,232000.0
8516,308400.0
8517,308000.0
8518,331000.0
8519,215000.0
8520,288000.0
8521,318900.0
8522,330000.0
8523,340700.0
8524,312000.0
8525,301000.0
8526,245000.0
8527,230000.0
8528,200000.0
8529,312000.0
8530,300000.0
8531,328000.0
8532,360000.0
8533,333400.0
8534,285000.0
8535,210000.0
8536,330000.0
8537,340700.0
8538,242600.0
8539,220000.0
8540,240000.0
8541,270000.0
8542,295000.0
8543,310000.0
8544,300000.0
8545,279000.0
8546,317000.0
8547,360000.0
8548,285000.0
8549,340000.0
8550,295000.0
8551,305000.0
8552,285000.0
8553,285000.0
8554,282000.0
8555,323000.0
8556,299000.0
8557,250000.0
8558,269000.0
8559,255000.0
8560,347000.0
8561,290000.0
8562,297500.0
8563,394000.0
8564,307400.0
8565,325700.0
8566,301000.0
8567,332000.0
8568,327400.0
8569,332000.0
8570,320000.0
8571,364000.0
8572,337000.0
8573,96000.0
8574,305400.0
8575,330000.0
8576,303900.0
8577,331000.0
8578,302000.0
8579,304000.0
8580,330000.0
8581,320000.0
8582,375000.0
8583,364000.0
8584,330000.0
8585,298000.0
8586,336400.0
8587,375000.0
8588,320000.0
8589,330600.0
8590,299200.0
8591,376100.0
8592,330000.0
8593,331000.0
8594,325000.0
8595,308000.0
8596,339700.0
8597,330000.0
8598,306500.0
8599,315000.0
8600,349000.0
8601,345000.0
8602,377500.0
8603,315000.0
8604,288000.0
8605,297000.0
8606,324000.0
8607,326300.0
8608,302000.0
8609,324000.0
8610,270000.0
8611,366500.0
8612,327500.0
8613,364000.0
8614,328000.0
8615,372600.0
8616,322000.0
8617,366500.0
8618,301000.0
8619,367000.0
8620,318000.0
8621,296000.0
8622,380000.0
8623,320500.0
8624,324500.0
8625,370000.0
8626,302900.0
8627,338000.0
8628,364000.0
8629,296000.0
8630,366000.0
8631,367000.0
8632,334500.0
8633,362000.0
8634,296000.0
8635,374200.0
8636,296000.0
8637,330100.0
8638,322000.0
8639,328000.0
8640,324000.0
8641,305000.0
8642,389000.0
8643,320000.0
8644,324000.0
8645,379500.0
8646,303000.0
8647,371000.0
8648,331000.0
8649,320000.0
8650,298000.0
8651,332400.0
8652,301000.0
8653,327000.0
8654,324500.0
8655,374000.0
8656,301000.0
8657,367000.0
8658,337000.0
8659,235000.0
8660,240000.0
8661,362900.0
8662,287900.0
8663,349900.0
8664,307400.0
8665,265000.0
8666,264800.0
8667,285900.0
8668,297900.0
8669,271900.0
8670,291600.0
8671,356700.0
8672,334900.0
8673,282000.0
8674,292900.0
8675,259900.0
8676,225000.0
8677,288900.0
8678,282000.0
8679,272900.0
8680,261200.0
8681,262000.0
8682,238000.0
8683,246000.0
8684,350000.0
8685,345400.0
8686,283700.0
8687,259000.0
8688,259000.0
8689,268000.0
8690,297900.0
8691,305000.0
8692,264000.0
8693,280000.0
8694,245000.0
8695,299000.0
8696,258000.0
8697,350000.0
8698,235000.0
8699,150000.0
8700,142000.0
8701,225000.0
8702,160000.0
8703,195000.0
8704,200000.0
8705,119500.0
8706,174900.0
8707,85000.0
8708,160000.0
8709,180000.0
8710,195000.0
8711,134900.0
8712,210000.0
8713,210000.0
8714,148000.0
8715,220000.0
8716,275000.0
8717,255000.0
8718,300000.0
8719,294000.0
8720,245000.0
8721,235000.0
8722,283500.0
8723,233000.0
8724,225000.0
8725,285000.0
8726,230000.0
8727,235000.0
8728,317500.0
8729,225000.0
8730,248000.0
8731,253000.0
8732,250000.0
8733,255000.0
8734,225000.0
8735,252500.0
8736,250000.0
8737,240000.0
8738,245000.0
8739,290000.0
8740,280000.0
8741,235500.0
8742,260000.0
8743,273000.0
8744,239000.0
8745,275000.0
8746,272000.0
8747,205000.0
8748,275000.0
8749,250000.0
8750,225000.0
8751,262500.0
8752,224000.0
8753,220000.0
8754,304400.0
8755,309000.0
8756,299900.0
8757,299900.0
8758,232000.0
8759,312000.0
8760,300000.0
8761,310000.0
8762,230000.0
8763,230000.0
8764,315000.0
8765,297000.0
8766,221000.0
8767,218000.0
8768,230000.0
8769,225000.0
8770,310000.0
8771,292000.0
8772,230000.0
8773,320000.0
8774,315000.0
8775,255000.0
8776,315000.0
8777,295000.0
8778,288000.0
8779,297000.0
8780,277000.0
8781,255000.0
8782,315000.0
8783,310000.0
8784,278000.0
8785,295000.0
8786,340000.0
8787,285000.0
8788,345000.0
8789,337900.0
8790,350000.0
8791,325000.0
8792,263000.0
8793,365000.0
8794,299000.0
8795,350000.0
8796,259000.0
8797,282000.0
8798,268000.0
8799,262500.0
8800,260000.0
8801,332000.0
8802,230000.0
8803,298000.0
8804,250000.0
8805,350000.0
8806,297000.0
8807,320000.0
8808,298000.0
8809,311800.0
8810,321000.0
8811,275700.0
8812,288000.0
8813,317200.0
8814,290000.0
8815,311600.0
8816,261400.0
8817,295900.0
8818,307300.0
8819,320200.0
8820,309300.0
8821,266000.0
8822,321700.0
8823,292500.0
8824,370000.0
8825,335000.0
8826,290500.0
8827,326800.0
8828,350000.0
8829,292000.0
8830,292000.0
8831,265000.0
8832,272000.0
8833,314000.0
8834,268400.0
8835,280000.0
8836,265000.0
8837,264000.0
8838,364000.0
8839,195000.0
8840,216700.0
8841,245000.0
8842,325000.0
8843,259500.0
8844,250000.0
8845,315000.0
8846,294000.0
8847,275000.0
8848,290000.0
8849,289000.0
8850,220000.0
8851,220000.0
8852,250000.0
8853,125000.0
8854,150000.0
8855,225000.0
8856,128000.0
8857,240000.0
8858,220000.0
8859,190000.0
8860,225000.0
8861,230000.0
8862,254500.0
8863,203800.0
8864,225000.0
8865,225000.0
8866,225000.0
8867,240000.0
8868,371000.0
8869,382400.0
8870,210000.0
8871,231000.0
8872,129000.0
8873,231500.0
8874,340000.0
8875,200000.0
8876,270000.0
8877,228500.0
8878,209800.0
8879,160000.0
8880,245000.0
8881,299500.0
8882,110000.0
8883,230000.0
8884,234900.0
8885,190000.0
8886,245000.0
8887,225000.0
8888,210000.0
8889,224400.0
8890,310000.0
8891,195000.0
8892,229000.0
8893,210000.0
8894,305000.0
8895,300000.0
8896,207000.0
8897,175000.0
8898,199000.0
8899,250000.0
8900,251000.0
8901,287500.0
8902,307500.0
8903,245000.0
8904,285000.0
8905,325000.0
8906,270000.0
8907,315000.0
8908,175000.0
8909,125000.0
8910,260000.0
8911,225000.0
8912,313000.0
8913,210000.0
8914,230000.0
8915,220000.0
8916,255000.0
8917,217000.0
8918,285000.0
8919,365000.0
8920,229500.0
8921,292500.0
8922,175000.0
8923,180000.0
8924,282500.0
8925,299000.0
8926,217000.0
8927,315000.0
8928,220000.0
8929,270000.0
8930,277500.0
8931,219000.0
8932,250000.0
8933,275000.0
8934,214000.0
8935,221000.0
8936,245000.0
8937,195000.0
8938,250000.0
8939,234000.0
8940,220000.0
8941,255000.0
8942,234000.0
8943,301900.0
8944,256500.0
8945,245000.0
8946,250000.0
8947,235000.0
8948,270000.0
8949,225000.0
8950,225000.0
8951,225000.0
8952,230000.0
8953,210000.0
8954,255000.0
8955,295000.0
8956,266500.0
8957,270000.0
8958,255000.0
8959,215000.0
8960,295000.0
8961,329000.0
8962,222000.0
8963,278000.0
8964,255000.0
8965,315000.0
8966,269900.0
8967,220000.0
8968,280000.0
8969,235000.0
8970,131000.0
8971,375000.0
8972,215000.0
8973,243000.0
8974,205000.0
8975,372000.0
8976,372000.0
8977,230000.0
8978,285000.0
8979,200000.0
8980,307000.0
8981,277000.0
8982,334900.0
8983,290000.0
8984,307000.0
8985,325000.0
8986,355000.0
8987,360000.0
8988,254000.0
8989,213000.0
8990,207000.0
8991,338000.0
8992,280000.0
8993,315000.0
8994,350000.0
8995,240000.0
8996,334900.0
8997,280000.0
8998,411600.0
8999,265000.0
9000,300000.0
9001,210000.0
9002,250000.0
9003,270000.0
9004,255000.0
9005,365800.0
9006,365000.0
9007,315000.0
9008,340000.0
9009,358125.0
9010,166000.0
9011,300000.0
9012,170000.0
9013,244000.0
9014,249000.0
9015,190000.0
9016,280000.0
9017,317000.0
9018,319000.0
9019,205000.0
9020,195000.0
9021,285000.0
9022,235000.0
9023,198000.0
9024,370000.0
9025,220000.0
9026,222000.0
9027,285000.0
9028,260000.0
9029,185000.0
9030,220000.0
9031,345000.0
9032,307500.0
9033,270000.0
9034,250000.0
9035,340000.0
9036,370000.0
9037,260000.0
9038,283000.0
9039,265000.0
9040,330000.0
9041,389900.0
9042,310000.0
9043,211500.0
9044,210000.0
9045,250000.0
9046,319000.0
9047,270000.0
9048,325000.0
9049,220000.0
9050,185000.0
